performance_id,show_id,date_diff,order_num
25167,77490,6,0.529411765
25167,77490,4,0.794117647
25167,77490,3,1.323529412
25167,77490,10,0.264705882
25167,77490,5,0.794117647
25167,77490,2,2.117647059
25167,77490,7,0.529411765
25167,77494,7,0.21875
25167,77494,1,1.53125
25167,77494,3,0.65625
25167,77494,2,1.3125
25167,77494,5,0.65625
25167,77494,4,0.875
25167,77494,0,1.75
25167,77486,1,1.136363636
25167,77486,3,0.227272727
25167,77486,6,0.227272727
25167,77486,0,2.954545455
25167,77486,2,0.454545455
25892,79434,5,1.112462006
25892,79434,6,1.14893617
25892,79434,1,1.05775076
25892,79434,0,1.67781155
25892,79434,2,0.729483283
25892,79434,7,1.130699088
25892,79434,8,0.820668693
25892,79434,4,1.386018237
25892,79434,10,0.565349544
25892,79434,3,1.130699088
25892,79434,9,0.601823708
25892,79434,11,0.638297872
27611,85067,26,1.808917197
27611,85067,17,1.248407643
27611,85067,18,1.070063694
27611,85067,25,1.719745223
27611,85067,16,0.458598726
27611,85067,19,1.070063694
27611,85067,23,1.222929936
27611,85067,24,1.299363057
27611,85067,21,0.624203822
27611,85067,20,0.98089172
27611,85067,22,0.47133758
27611,85067,15,0.025477707
27829,85261,73,0.56372549
27829,85261,75,1.653594771
27829,85261,91,0.676470588
27829,85261,82,0.375816993
27829,85261,81,0.526143791
27829,85261,92,0.488562092
27829,85261,76,0.789215686
27829,85261,79,0.638888889
27829,85261,94,7.591503268
27829,85261,86,0.826797386
27829,85261,90,0.676470588
27829,85261,78,0.638888889
27829,85261,88,0.300653595
27829,85261,77,0.789215686
27829,85261,85,0.676470588
27829,85261,93,1.766339869
27829,85261,80,0.526143791
27829,85261,89,1.089869281
27829,85261,84,0.488562092
27829,85261,74,0.56372549
27829,85261,87,0.714052288
27829,85261,83,0.075163399
27829,85261,72,0.56372549
